sent_monotonic,phase,rtt_ms,status
84.773052596,65536,0.09256900000309543,pass
84.778259698,65536,0.06763100000739541,pass
84.783431027,65536,0.06003000000021075,pass
84.788598179,65536,0.06550799999160972,pass
84.793768226,65536,0.060120000000551954,pass
84.798933055,65536,0.06172199999809891,pass
84.804117453,65536,0.06258300000183681,pass
84.809284965,65536,0.05825799999570336,pass
84.814457626,65536,0.06565799999691535,pass
84.819639921,65536,0.06583799999759776,pass
84.824814154,65536,0.06431600000667004,pass
84.829993534,65536,0.08003000000655902,pass
84.835182069,65536,0.06217300000344039,pass
84.840353297,65536,0.06757100000243099,pass
84.84552085,65536,0.05468199999825174,pass
84.850672008,65536,0.05784699999367149,pass
84.855874464,65536,0.0842060000110223,pass
84.861094956,65536,0.07612400000311936,pass
84.866307045,65536,0.07610400000146456,pass
84.87152282,65536,0.07895800000312647,pass
84.876736473,65536,0.07851700000571782,pass
84.881956204,65536,0.09384999999895172,pass
84.887191658,65536,0.080040000000281,pass
84.892415465,65536,0.0792489999952295,pass
84.897644911,65536,0.0805699999943954,pass
84.902878022,65536,0.08267399999795089,pass
84.90810946,65536,0.08309499999370473,pass
84.91335527,65536,0.08258399999760968,pass
84.91858046,65536,0.07991900000092755,pass
84.923807531,65536,0.0808310000053325,pass
84.929044418,65536,0.0705659999908903,pass
84.934249287,65536,0.07653400000151578,pass
84.939460816,65536,0.07609300000410713,pass
84.944674047,65536,0.08781100000021524,pass
84.949898595,65536,0.0871100000097158,pass
84.955124385,65536,0.07614399999056332,pass
84.960337486,65536,0.07894799999519364,pass
84.965558249,65536,0.0781770000060078,pass
84.970777198,65536,0.07921899999985271,pass
84.975996509,65536,0.09266800000773401,pass
84.981237381,65536,0.08194299999786381,pass
84.986471103,65536,0.08465700000215293,pass
84.991705376,65536,0.07944899999756672,pass
84.996929283,65536,0.0848969999935889,pass
85.002158098,65536,0.07957900000121754,pass
85.00738549,65536,0.07851799999514242,pass
85.012601145,65536,0.0740609999922981,pass
85.017811843,65536,0.07523200000036923,pass
85.023032295,65536,0.07521200001292527,pass
85.028245045,65536,0.07769599999107868,pass
85.033459338,65536,0.07522299999607185,pass
85.03867308,65536,0.07785700000795259,pass
85.043868264,65536,0.07475200000328641,pass
85.049083308,65536,0.07849800000769847,pass
85.054301737,65536,0.08040099999107042,pass
85.059523431,65536,0.07686499999692842,pass
85.064740849,65536,0.08272399999498248,pass
85.069976223,65536,0.09512200000472149,pass
85.075221012,65536,0.08270300000390307,pass
85.08045239,65536,0.08093099999939568,pass
85.085646342,65536,0.07015500000306929,pass
85.090829288,65536,0.06543800000713418,pass
85.095997582,65536,0.0715980000052241,pass
85.101171655,65536,0.06173299999545634,pass
85.106332438,65536,0.05588400000533511,pass
85.111488794,65536,0.05622400000504513,pass
85.116643277,65536,0.05713600000945007,pass
85.121839423,65536,0.08311400000593494,pass
85.127059134,65536,0.07855799999845203,pass
85.132275871,65536,0.0785279999888644,pass
85.137494881,65536,0.08072100000333648,pass
85.142718267,65536,0.07796699999573775,pass
85.147942986,65536,0.09631399998966117,pass
85.153163879,65536,0.07098599999721955,pass
85.158344281,65536,0.07045499999946969,pass
85.163521448,65536,0.061442000003353314,pass
85.168736732,65536,0.0835750000049984,pass
85.173965647,65536,0.07839699999578897,pass
85.179182994,65536,0.07706600000290109,pass
85.184395394,65536,0.07533299999806786,pass
85.189605681,65536,0.07418100000222694,pass
85.194815167,65536,0.07683500000155163,pass
85.200042449,65536,0.07171800000094208,pass
85.205252566,65536,0.07635400000083337,pass
85.210465917,65536,0.07900900000379352,pass
85.215659449,65536,0.0666600000016615,pass
85.220834744,65536,0.06611799999234336,pass
85.226027174,65536,0.06280400000946429,pass
85.231199834,65536,0.06176300000504398,pass
85.236373276,65536,0.06411600000433282,pass
85.241557724,65536,0.06930399999305337,pass
85.246738367,65536,0.062342999996189974,pass
85.251917367,65536,0.06417599999508639,pass
85.257088695,65536,0.061692000002722125,pass
85.262254746,65536,0.0626329999988684,pass
85.267462369,65536,0.08109099999842329,pass
85.272678013,65536,0.07490299999801664,pass
85.277886928,65536,0.07587400000375055,pass
85.283097395,65536,0.07539300000303228,pass
85.288289305,65536,0.07340999999883024,pass
85.293501374,65536,0.07992000000456301,pass
85.298718041,65536,0.07873699999549899,pass
85.303937061,65536,0.08163200000410598,pass
85.309144042,65536,0.07368100000348932,pass
85.314327409,65536,0.06320500000356333,pass
85.319503014,65536,0.06241299999487637,pass
85.324685089,65536,0.07134599999858438,pass
85.329869517,65536,0.0641959999967412,pass
85.335043029,65536,0.0635649999907173,pass
85.340214347,65536,0.06289399999559464,pass
85.345424454,65536,0.08321399999999812,pass
85.350643384,65536,0.07494200001190165,pass
85.35585296,65536,0.07463199999335757,pass
85.361060583,65536,0.07672499999955562,pass
85.366273363,65536,0.07600399999319052,pass
85.371486695,65536,0.07671499999162279,pass
85.376701889,65536,0.07819699999345175,pass
85.381915911,65536,0.07577400000968737,pass
85.387161131,65536,0.07914799999753086,pass
85.392382744,65536,0.08036100000197166,pass
85.397604388,65536,0.0786179999892056,pass
85.40283112,65536,0.08676999999579493,pass
85.408072163,65536,0.08468599999389426,pass
85.413300747,65536,0.08102099999973689,pass
85.418534218,65536,0.08301500000129636,pass
85.423761771,65536,0.07764599999404709,pass
85.428984496,65536,0.09343000000683332,pass
85.434214262,65536,0.07518300000697309,pass
85.439423027,65536,0.07641399999158693,pass
85.444633274,65536,0.07614400000477417,pass
85.449844362,65536,0.07604400001071099,pass
85.455057293,65536,0.07746600000757553,pass
85.460273298,65536,0.07816699999807497,pass
85.465488222,65536,0.07742599999005506,pass
85.470707913,65536,0.080269999997995,pass
85.475926772,65536,0.09449200000233304,pass
85.481163869,65536,0.08196299999951862,pass
85.486394316,65536,0.0817130000001498,pass
85.49162931,65536,0.08389600000668906,pass
85.496856142,65536,0.08203299999820501,pass
85.502088892,65536,0.0812019999898439,pass
85.50731332,65536,0.08145200000342356,pass
85.512535815,65536,0.08049099999141163,pass
85.517750959,65536,0.0739409999965801,pass
85.522958182,65536,0.08931300000369902,pass
85.528181758,65536,0.07594400000243695,pass
85.533391505,65536,0.07195700000295346,pass
85.538598997,65536,0.07777700000133336,pass
85.543812939,65536,0.07836799998983679,pass
85.549044668,65536,0.07288900000901322,pass
85.554259362,65536,0.07915800000546369,pass
85.559478412,65536,0.07988899999133992,pass
85.564699565,65536,0.0801099999989674,pass
85.569926557,65536,0.09656499999266543,pass
85.575175993,65536,0.08191199999885157,pass
85.580404106,65536,0.09009499999024229,pass
85.585641594,65536,0.07996900001217,pass
85.590865631,65536,0.0810610000030465,pass
85.596098121,65536,0.07856800000638486,pass
85.601313015,65536,0.07533299999806786,pass
85.606522861,65536,0.07499199999472239,pass
85.611732207,65536,0.07584299999052746,pass
85.616944226,65536,0.09016500000313954,pass
85.622170967,65536,0.07611399999518653,pass
85.627385511,65536,0.07819699999345175,pass
85.632597951,65536,0.0789680000110593,pass
85.637815759,65536,0.07951899999625311,pass
85.643051213,65536,0.07538299999509945,pass
85.648269502,65536,0.08056099999009803,pass
85.653496895,65536,0.08123099999579608,pass
85.658693551,65536,0.07322000000442586,pass
85.663875996,65536,0.0648470000044199,pass
85.669054465,65536,0.0655690000002096,pass
85.674225764,65536,0.060781000001952634,pass
85.679398344,65536,0.0657289999992372,pass
85.684563383,65536,0.05763699999761229,pass
85.689727551,65536,0.06622899999797482,pass
85.694893602,65536,0.05659500000376738,pass
85.700051211,65536,0.056874999998512976,pass
85.705245914,65536,0.07803699999442415,pass
85.710463652,65536,0.0791989999981979,pass
85.715680088,65536,0.07970999999429296,pass
85.720899469,65536,0.0784770000024082,pass
85.726117097,65536,0.08146199999714554,pass
85.731342847,65536,0.07883800000740848,pass
85.736567114,65536,0.08072100000333648,pass
85.741798843,65536,0.08485700000449015,pass
85.747060126,65536,0.078157000004353,pass
85.752287088,65536,0.08241399999064924,pass
85.757513079,65536,0.07891799999981686,pass
85.762737927,65536,0.08212299999854622,pass
85.767957748,65536,0.10315400000138197,pass
85.773198791,65536,0.10157200000548983,pass
85.778433524,65536,0.10370500000078664,pass
85.783675078,65536,0.10572799999408744,pass
85.788916762,65536,0.09634399999924881,pass
85.794133789,0,0.07265899999708836,pass
85.799310416,0,0.06343399999764188,pass
85.804474203,0,0.059589000002802095,pass
85.80963777,0,0.06613900001184447,pass
85.814827596,0,0.08417600000143466,pass
85.820039675,0,0.0630749999999125,pass
85.825226998,0,0.06738099999381575,pass
85.83041433,0,0.06659999999669708,pass
85.83560617,0,0.06260299998928076,pass
85.840779772,0,0.05860699999971075,pass
85.84594415,0,0.05272900000363734,pass
85.851112153,0,0.0506760000007489,pass
85.856270092,0,0.05480199999396973,pass
85.861432607,0,0.0665000000026339,pass
85.866597897,0,0.0509059999984629,pass
85.871753311,0,0.049974999996038605,pass
85.876901786,0,0.04768099999807873,pass
85.882044642,0,0.0519069999995736,pass
85.887195169,0,0.050104999999689426,pass
85.892342151,0,0.05222800000126426,pass
85.897532528,0,0.06444699999974546,pass
85.902740141,0,0.06270400000119025,pass
85.907934544,0,0.09472200000004705,pass
85.913139072,0,0.0680519999889384,pass
85.918308808,0,0.06106200000033368,pass
85.923471133,0,0.06325499998638406,pass
85.92865488,0,0.07049600000641476,pass
85.933834001,0,0.06561800000781659,pass
85.93901291,0,0.061583000004361566,pass
85.944172552,0,0.0588179999994054,pass
85.949329208,0,0.05734600000550927,pass
85.954485214,0,0.057144999999536594,pass
85.959643273,0,0.05836700000827477,pass
85.964803194,0,0.06089100000394865,pass
85.970014763,0,0.08079100000202288,pass
85.975219382,0,0.08773099999359601,pass
85.980543419,0,0.3961930000002667,pass
85.986125762,0,0.08542800000554962,pass
85.991380676,0,0.1525779999980159,pass
85.996645484,0,0.060591000007548246,pass
86.001827259,0,0.05873700000336157,pass
86.007018407,0,0.05486199999893415,pass
86.01217956,0,0.051536999990275945,pass
86.01733829,0,0.05168699999558157,pass
86.022485292,0,0.045588000006091534,pass
86.027631473,0,0.052408000001946675,pass
86.032823582,0,0.10041099999114067,pass
86.038059528,0,0.108912999991162,pass
86.043305879,0,0.10586799999146024,pass
86.048547593,0,0.09624400000518563,pass
86.053779882,0,0.10352500000010423,pass
86.059046163,0,0.09406099999864637,pass
86.064280486,0,0.11179700000241155,pass
86.069532465,0,0.10839200000134497,pass
86.074790904,0,0.10837199999969016,pass
86.080080369,0,0.11392099999341099,pass
86.085307471,0,0.0639160000019956,pass
86.090483257,0,0.0543510000028391,pass
86.095642437,0,0.05110600000080012,pass
86.100797962,0,0.06622899999797482,pass
86.105960527,0,0.05904900000075486,pass
86.111117524,0,0.04630000000815926,pass
86.116259379,0,0.050494999996431034,pass
86.121408444,0,0.047741000003043155,pass
86.126553523,0,0.04449700000463963,pass
86.13169625,0,0.08903299999474257,pass
86.136883813,0,0.08414600000605787,pass
86.14218117,0,0.33727499999258725,pass
86.147660289,0,0.09888799999657749,pass
86.152872789,0,0.07022500000175569,pass
86.158064118,0,0.07591300000342471,pass
86.163255777,0,0.05708499999457217,pass
86.168418322,0,0.057105000010437834,pass
86.173581819,0,0.05263899998908528,pass
86.178733949,0,0.052697999990414246,pass
86.183916624,0,0.05592399999443387,pass
86.189070336,0,0.04629000000022643,pass
86.194249086,0,0.060169999997583545,pass
86.199444811,0,0.0598199999899407,pass
86.204639815,0,0.059519000004115696,pass
86.20983522,0,0.058267000000000735,pass
86.215050854,0,0.13104699999644254,pass
86.220303064,0,0.06708999998750187,pass
86.225478449,0,0.057806000000937274,pass
86.23063859,0,0.05580399999871588,pass
86.235796339,0,0.05164699999227196,pass
86.240958684,0,0.06072099999698821,pass
86.24613538,0,0.09996000000001004,pass
86.25134727,0,0.09042500001044118,pass
86.256541542,0,0.08630000000664495,pass
86.261739561,0,0.08755100000712446,pass
86.266975556,0,0.11358999999799835,pass
86.272226213,0,0.09387100000424198,pass
86.277452775,0,0.10208199999794942,pass
86.282689812,0,0.10722999999757121,pass
86.287933538,0,0.11212799999782419,pass
86.29318048,0,0.09950899999466856,pass
86.298408723,0,0.08044100000859089,pass
86.303623757,0,0.07871799999747964,pass
86.308838922,0,0.07806599998616548,pass
86.314054206,0,0.07952900000418595,pass
86.319276481,0,0.08031999999502659,pass
86.324502591,0,0.08219299999723262,pass
86.329737765,0,0.08694999999647735,pass
86.334975633,0,0.1011420000054386,pass
86.340209425,0,0.07528300000103627,pass
86.345433803,0,0.08161199998824031,pass
86.35066407,0,0.08664000000635497,pass
86.355888488,0,0.07502199999009918,pass
86.361098745,0,0.07567299999777788,pass
86.366308791,0,0.07514300000366347,pass
86.37152046,0,0.07721599999399587,pass
86.376736075,0,0.0752730000073143,pass
86.381950819,0,0.09665400000358204,pass
86.38718399,0,0.07855799999845203,pass
86.392412645,0,0.07977900000355476,pass
86.397630613,0,0.1130099999926415,pass
86.402898136,0,0.114380999988839,pass
86.408144807,0,0.12970400000256177,pass
86.413434443,0,0.10914300000308685,pass
86.418694664,0,0.10772199999564691,pass
86.423951912,0,0.11033499998802654,pass
86.429218122,0,0.10058100001231196,pass
86.434463612,0,0.10283400000332676,pass
86.439704004,0,0.10858199999574936,pass
86.444946629,0,0.10608899999908772,pass
86.450186099,0,0.10264399999471152,pass
86.455423897,0,0.10491700000159199,pass
86.460663508,0,0.10097100000905357,pass
86.465903149,0,0.11869700000488592,pass
86.471159214,0,0.12464700000691664,pass
86.476424563,0,0.0949520000119719,pass
86.481659497,0,0.11062600000855127,pass
86.48691395,0,0.11285899999791127,pass
86.492171928,0,0.1133099999890419,pass
86.497434373,0,0.11267899999722886,pass
86.502695156,0,0.11764599999253278,pass
86.507954005,0,0.10492699999531396,pass
86.513201738,0,0.09698499999899468,pass
86.518422701,0,0.09240800000043237,pass
86.523649863,0,0.09057500000153595,pass
86.528858858,0,0.09028499999885753,pass
86.534080822,0,0.0758039999908533,pass
86.539289537,0,0.06034000000454398,pass
86.544481226,0,0.05815699999800472,pass
86.54967642,0,0.0614719999987301,pass
86.554872395,0,0.06295400000055906,pass
86.560072777,0,0.06344499999499931,pass
86.565276534,0,0.06496799998956249,pass
86.570485299,0,0.062483000007773626,pass
86.575693563,0,0.058197000001314336,pass
86.580901216,0,0.06641899999237921,pass
86.586117381,0,0.1364850000129536,pass
86.591403331,0,0.10737099999857946,pass
86.596653969,0,0.09712499999636748,pass
86.601895512,0,0.1023530000026085,pass
86.607160421,0,0.09863699999357323,pass
86.612393382,0,0.10672900000940899,pass
86.617633904,0,0.10738000000287684,pass
86.622876098,0,0.10551799999802824,pass
86.62811662,0,0.10699000000613523,pass
86.63336233,0,0.10977400000911075,pass
86.638608471,0,0.10348499999679461,pass
86.643851176,0,0.10062100000141072,pass
86.6490922,0,0.10719000000847245,pass
86.654342006,0,0.10109100000477156,pass
86.659565532,0,0.06583900000123322,pass
86.664740466,0,0.06868300000917316,pass
86.669921019,0,0.0730090000047312,pass
86.675117325,0,0.05829699999537752,pass
86.680287622,0,0.05782600000259208,pass
86.685450608,0,0.05033499999740343,pass
86.690602918,0,0.04949400000953119,pass
86.695748217,0,0.04446699999505199,pass
86.700885645,0,0.045638000003123125,pass
86.706071355,0,0.05870799999740939,pass
86.711265628,0,0.11012499999196734,pass
86.716509986,0,0.09608399999194717,pass
86.721743548,0,0.11010399998667708,pass
86.726992282,0,0.14737000000764056,pass
86.732287626,0,0.11065600000392806,pass
86.737540617,0,0.10932300000376927,pass
86.742793187,0,0.11224799999354218,pass
86.748072898,0,0.11452100000042265,pass
86.753343915,0,0.11440199999412926,pass
86.758604427,0,0.1054280000118979,pass
86.76385874,0,0.10069100000009712,pass
86.769106663,0,0.0980469999944944,pass
86.774346324,0,0.10111099999221551,pass
86.779583181,0,0.10421599999688169,pass
86.78482206,0,0.10420600000315972,pass
86.79006122,0,0.10243399999865233,pass
86.795299088,0,0.1065400000044292,pass
86.800542395,0,0.10709000000019842,pass
86.805787414,0,0.11027500001148383,pass
86.811028707,0,0.09145699999635326,pass
86.81626306,0,0.096323999997594,pass
86.821499385,0,0.09992000001091128,pass
86.826740148,0,0.11217799999485578,pass
86.832021251,0,0.11048499999333217,pass
86.837279529,0,0.10282399999539393,pass
86.842530407,0,0.10303400000566398,pass
86.847782066,0,0.10898300000405925,pass
86.853058271,0,0.10550800000430627,pass
86.85830332,0,0.10570799999243263,pass
86.863544884,0,0.1061689999914961,pass
86.868784825,0,0.10301399998979832,pass
86.874039007,0,0.0948820000132855,pass
86.879267882,0,0.0894640000126401,pass
86.884493382,0,0.10764099999960308,pass
86.889739392,0,0.10473700000090957,pass
86.894982198,0,0.1228730000093492,pass
86.900245874,0,0.11062599999434042,pass
86.905498065,0,0.1117469999911691,pass
86.910751626,0,0.11395099998878777,pass
86.916040381,0,0.11666400000365229,pass
86.921322204,0,0.11413099998947018,pass
86.926584129,0,0.10353399999019075,pass
